Longitude,Latitude,,
-123.294464,39.336395,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0955<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-123.143654,39.302071,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0955<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-123.154434,39.296463,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0955<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-123.155823,39.289585,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0955<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-123.246567,39.287567,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0955<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-123.237091,39.286297,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0955<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.874054,38.756451,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.872177,38.752594,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.911766,38.751125,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.902298,38.749798,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.892754,38.748466,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.883232,38.74715,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.644547,38.623508,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.677208,38.596508,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.706017,38.593616,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.696907,38.592327,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.726181,38.589478,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.716805,38.588169,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.707451,38.586857,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.69828,38.585571,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.68924,38.584312,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.718292,38.581432,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.71991,38.574707,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.712326,38.566696,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.703148,38.565418,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.74939,38.53014,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.658699,38.51062,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.24884,38.447605,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.259254,38.442219,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.25029,38.440929,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.72477,38.501789,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.715538,38.500477,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.324532,38.444786,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.260971,38.435596,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.335205,38.439426,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.298714,38.434162,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.235756,38.425064,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.282204,38.424881,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.220909,38.409134,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.54023,38.441067,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.314491,38.408859,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.206322,38.393272,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.53257,38.43306,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.207886,38.3866,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.543526,38.427681,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.60994,38.42321,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.600952,38.42194,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.620476,38.417767,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.584343,38.412682,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.622032,38.411053,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.485687,38.391857,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.197891,38.350765,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.200829,38.337448,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.191849,38.336151,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.182976,38.334866,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.181442,38.329678,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.191895,38.324318,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.182915,38.323006,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.44651,38.347324,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.437454,38.346039,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.448273,38.340683,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.178711,38.301769,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.180351,38.295147,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.199898,38.2911,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.190964,38.289803,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.18203,38.288509,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.407875,38.314194,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.398933,38.312916,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.192574,38.283157,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.183708,38.281864,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.174896,38.280598,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.185295,38.275219,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.176514,38.273949,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.231689,38.275059,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.222618,38.273746,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.233147,38.268394,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.22406,38.267078,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-122.23468,38.26173,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-119.579399,37.682144,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.459305,36.254604,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.479904,36.251141,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.47023,36.249378,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.451096,36.245872,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.4991,36.247437,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.490082,36.245781,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.481171,36.24416,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.471695,36.24242,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.443146,36.237194,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-118.444633,36.230221,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-117.706436,33.835789,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-117.69648,33.833866,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-117.709038,33.828556,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-117.698883,33.826591,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
-117.700958,33.819252,,<BR>Fire Attributes:<BR>YearDay: 2017283<BR>Time: 0956<BR>Satellite: Suomi NPP<BR>Method of Detection: VIIRS<BR>
